"country","who_region","vaccine","vax_week_1","vax_week_2","vax_week_3","vax_week_4","vax_week_5","vax_week_6","vax_week_7","vax_week_8","vax_week_9","vax_week_10","vax_week_11","vax_week_12","vax_week_13","vax_week_14","vax_week_15","vax_week_16","vax_week_17","vax_week_18","vax_week_19","vax_week_20","vax_week_21","vax_week_22","vax_week_23","vax_week_24","vax_week_25","vax_week_26","vax_week_27","vax_week_28","vax_week_29","vax_week_30","vax_week_31","vax_week_32","vax_week_33","vax_week_34","vax_week_35","vax_week_36","vax_week_37","vax_week_38","vax_week_39","vax_week_40","vax_week_41","vax_week_42","vax_week_43","vax_week_44","vax_week_45","vax_week_46","vax_week_47","vax_week_48","vax_week_49","vax_week_50","vax_week_51","vax_week_52","vax_week_53","vax_week_54","vax_week_55","vax_week_56","vax_week_57","vax_week_58","vax_week_59","vax_week_60","vax_week_61","vax_week_62","vax_week_63","vax_week_64","vax_week_65","vax_week_66","vax_week_67","vax_week_68","vax_week_69","vax_week_70","vax_week_71","vax_week_72","vax_week_73","vax_week_74","vax_week_75","vax_week_76","vax_week_77","vax_week_78","vax_week_79","vax_week_80","vax_week_81","vax_week_82","vax_week_83","vax_week_84","vax_week_85","vax_week_86","vax_week_87","vax_week_88","vax_week_89","vax_week_90","vax_week_91","vax_week_92","vax_week_93","vax_week_94","vax_week_95","vax_week_96","vax_week_97","vax_week_98","vax_week_99","vax_week_100","vax_week_101","vax_week_102","vax_week_103","vax_week_104","vax_week_105","vax_week_106","vax_week_107","vax_week_108","vax_week_109","vax_week_110","vax_week_111","vax_week_112","vax_week_113","vax_week_114","vax_week_115","vax_week_116","vax_week_117","vax_week_118","vax_week_119","vax_week_120","vax_week_121","vax_week_122","vax_week_123","vax_week_124","vax_week_125","vax_week_126","vax_week_127","vax_week_128","vax_week_129","vax_week_130","vax_week_131","vax_week_132","vax_week_133","vax_week_134","vax_week_135","vax_week_136","vax_week_137","vax_week_138","vax_week_139","vax_week_140","vax_week_141","vax_week_142","vax_week_143","vax_week_144","vax_week_145","vax_week_146","vax_week_147","vax_week_148","vax_week_149","vax_week_150","vax_week_151","vax_week_152","vax_week_153","vax_week_154","vax_week_155","vax_week_156","vax_week_157","vax_week_158","vax_week_159","vax_week_160","vax_week_161","vax_week_162","vax_week_163","vax_week_164","vax_week_165","vax_week_166","vax_week_167","vax_week_168","vax_week_169","vax_week_170","vax_week_171","vax_week_172","vax_week_173","vax_week_174","vax_week_175","vax_week_176","vax_week_177","vax_week_178","vax_week_179","vax_week_180","vax_week_181","vax_week_182","vax_week_183","vax_week_184","vax_week_185","vax_week_186","vax_week_187","vax_week_188","vax_week_189","vax_week_190","vax_week_191","vax_week_192","vax_week_193","vax_week_194","vax_week_195","vax_week_196","vax_week_197","vax_week_198","vax_week_199","vax_week_200","vax_week_201","vax_week_202","vax_week_203","vax_week_204","vax_week_205","vax_week_206","vax_week_207","vax_week_208","vax_week_209","vax_week_210","vax_week_211","vax_week_212","vax_week_213","vax_week_214","vax_week_215","vax_week_216","vax_week_217","vax_week_218","vax_week_219","vax_week_220","vax_week_221","vax_week_222","vax_week_223","vax_week_224","vax_week_225","vax_week_226","vax_week_227","vax_week_228","vax_week_229","vax_week_230","vax_week_231","vax_week_232","vax_week_233","vax_week_234","vax_week_235","vax_week_236","vax_week_237","vax_week_238","vax_week_239","vax_week_240","vax_week_241","vax_week_242","vax_week_243","vax_week_244","vax_week_245","vax_week_246","vax_week_247","vax_week_248","vax_week_249","vax_week_250","vax_week_251","vax_week_252","vax_week_253","vax_week_254","vax_week_255","vax_week_256","vax_week_257","vax_week_258","vax_week_259","vax_week_260"
"Zambia","AFRO","RV-D1",0.56754,1.447227,2.099898,3.31065,6.365907,27.421641,48.382785,58.863357,67.092687,72.73971,76.52331,79.26642,81.687924,83.541888,85.395852,86.521473,87.49575,88.224093,88.782174,89.349714,89.67132,89.992926,90.399663,90.882072,91.042875,91.118547,91.449612,91.686087,91.932021,92.092824,92.092824,92.168496,92.329299,92.575233,92.575233,92.575233,92.575233,92.650905,92.650905,92.650905,92.736036,92.736036,92.736036,92.896839,93.057642,93.057642,93.142773,93.142773,93.142773,93.303576,93.303576,93.303576,93.379248,93.379248,93.379248,93.464379,93.540051,93.625182,93.861657,93.946788,94.02246,94.107591,94.183263,94.183263,94.268394,94.268394,94.344066,94.344066,94.344066,94.344066,94.344066,94.344066,94.344066,94.344066,94.344066,94.344066,94.344066,94.344066,94.344066,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.429197,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.504869,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59
"Zambia","AFRO","RV-D2",0,0,0.080694,0.080694,0.322776,0.726246,1.040056,2.008384,3.774686,12.122032,26.889034,38.768984,48.23708,54.262232,59.319056,63.25513,67.182238,70.634148,73.601894,75.13508,76.901382,78.022132,78.667684,79.223576,79.788434,80.191904,80.909184,81.554736,82.191322,82.836874,83.15965,83.401732,83.796236,83.957624,84.199706,84.361094,84.441788,84.603176,84.764564,85.006646,85.168034,85.410116,85.481844,85.643232,85.723926,85.966008,86.046702,86.127396,86.20809,86.288784,86.288784,86.369478,86.369478,86.530866,86.61156,86.61156,86.61156,86.692254,86.692254,86.853642,86.853642,87.01503,87.32884,87.651616,87.73231,87.974392,88.13578,88.458556,88.458556,88.53925,88.53925,88.53925,88.53925,88.53925,88.53925,88.53925,88.53925,88.619944,88.85306,88.85306,88.85306,88.85306,88.85306,88.85306,89.014448,89.095142,89.095142,89.095142,89.095142,89.095142,89.175836,89.175836,89.175836,89.175836,89.175836,89.175836,89.175836,89.175836,89.175836,89.175836,89.175836,89.175836,89.175836,89.25653,89.25653,89.25653,89.25653,89.25653,89.25653,89.25653,89.25653,89.25653,89.25653,89.25653,89.337224,89.498612,89.498612,89.498612,89.498612,89.498612,89.498612,89.498612,89.498612,89.498612,89.579306,89.579306,89.579306,89.579306,89.579306,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66
"Zambia","AFRO","RV-D3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zimbabwe","AFRO","BCG",65.073605,72.721965,76.492535,79.03901,81.478265,83.25633,84.91824,85.910025,86.803525,87.017965,87.24134,87.464715,87.68809,87.911465,87.911465,88.018685,88.13484,88.24206,88.24206,88.24206,88.24206,88.24206,88.24206,88.24206,88.24206,88.465435,88.572655,88.572655,88.572655,88.572655,88.68881,88.68881,88.68881,88.68881,88.68881,88.68881,88.68881,88.68881,88.68881,88.68881,88.68881,88.68881,88.68881,88.68881,88.68881,88.68881,88.68881,88.68881,88.68881,88.79603,88.90325,88.90325,88.90325,88.90325,88.90325,88.90325,88.90325,88.90325,88.90325,88.90325,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.019405,89.126625,89.24278,89.24278,89.24278,89.24278,89.24278,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35,89.35
"Zimbabwe","AFRO","DTP-D1",0.861942,1.946034,3.24339,4.860642,7.446468,45.887304,65.7564,72.882972,76.979418,79.032084,81.84006,83.030784,83.999358,85.190082,85.732128,86.380806,86.700702,86.913966,87.34938,87.562644,87.562644,87.562644,87.669276,87.775908,87.891426,87.998058,87.998058,87.998058,87.998058,88.10469,88.10469,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.211322,88.317954,88.424586,88.424586,88.540104,88.540104,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.646736,88.753368,88.753368,88.753368,88.753368,88.753368,88.753368,88.753368,88.753368,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86,88.86
"Zimbabwe","AFRO","DTP-D2",0,0,0,0,0.104532,0.862389,1.515714,2.70041,4.320656,23.885562,46.577717,58.790539,65.820316,70.03644,74.034789,75.759567,77.493056,78.459977,79.871159,81.055855,81.595937,82.571569,83.111651,83.216183,83.651733,83.756265,83.869508,84.087283,84.087283,84.087283,84.514122,84.731897,84.836429,84.949672,84.949672,84.949672,85.167447,85.167447,85.167447,85.167447,85.271979,85.489754,85.489754,85.707529,85.707529,85.812061,85.812061,85.812061,85.812061,85.925304,86.029836,86.029836,86.029836,86.029836,86.134368,86.247611,86.247611,86.247611,86.247611,86.247611,86.247611,86.352143,86.352143,86.465386,86.569918,86.67445,86.67445,86.67445,86.67445,86.67445,86.67445,86.67445,86.67445,86.787693,86.787693,86.787693,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,86.892225,87.005468,87.005468,87.005468,87.005468,87.005468,87.005468,87.005468,87.005468,87.005468,87.005468,87.005468,87.005468,87.005468,87.005468,87.005468,87.005468,87.005468,87.005468,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11,87.11
"Zimbabwe","AFRO","DTP-D3",0,0.108836,0.108836,0.108836,0.108836,0.108836,0.108836,0.108836,0.217672,0.326508,1.188824,1.733004,3.566472,13.847288,33.094516,44.890664,53.003132,59.382596,63.275576,66.523912,67.821572,69.336904,70.525728,72.359196,73.447556,74.954516,76.151712,76.68752,77.340536,77.658672,78.202852,78.964704,79.174004,79.28284,79.391676,79.609348,79.82702,79.82702,80.044692,80.362828,80.471664,80.471664,80.5805,80.689336,80.798172,81.12468,81.12468,81.12468,81.342352,81.451188,81.66886,81.769324,81.87816,81.87816,81.87816,81.87816,81.87816,81.87816,81.986996,81.986996,81.986996,82.095832,82.095832,82.095832,82.095832,82.095832,82.42234,82.42234,82.42234,82.531176,82.531176,82.531176,82.531176,82.640012,82.748848,82.748848,82.748848,82.857684,83.066984,83.066984,83.17582,83.284656,83.284656,83.284656,83.284656,83.284656,83.284656,83.284656,83.284656,83.284656,83.284656,83.284656,83.284656,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.393492,83.502328,83.502328,83.502328,83.611164,83.611164,83.611164,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72,83.72
"Zimbabwe","AFRO","OPV-BD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zimbabwe","AFRO","OPV-D1",1.19193,2.27712,3.691425,5.53269,8.138925,46.316265,65.956425,73.43712,77.5644,79.07655,82.22538,83.52405,84.5025,85.58769,86.343765,86.77962,87.108735,87.322215,87.65133,87.75807,87.75807,87.75807,87.86481,87.97155,88.07829,88.193925,88.300665,88.300665,88.300665,88.300665,88.300665,88.407405,88.407405,88.407405,88.407405,88.407405,88.407405,88.407405,88.407405,88.407405,88.514145,88.514145,88.514145,88.514145,88.514145,88.514145,88.514145,88.514145,88.514145,88.620885,88.620885,88.620885,88.620885,88.620885,88.620885,88.620885,88.620885,88.73652,88.73652,88.73652,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.84326,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95
"Zimbabwe","AFRO","OPV-D2",0,0,0,0,0.104628,1.081156,1.839709,3.025493,4.647227,23.584895,46.29789,58.521928,65.226839,69.987413,74.102781,75.829143,77.668852,78.863355,80.162486,81.34827,81.888848,82.865376,83.405954,83.510582,83.946532,83.946532,84.164507,84.269135,84.269135,84.269135,84.705085,85.027688,85.132316,85.245663,85.245663,85.245663,85.568266,85.568266,85.568266,85.568266,85.568266,85.786241,85.786241,86.004216,86.004216,86.108844,86.108844,86.108844,86.108844,86.213472,86.326819,86.326819,86.326819,86.326819,86.326819,86.431447,86.431447,86.431447,86.431447,86.431447,86.431447,86.431447,86.431447,86.431447,86.431447,86.649422,86.649422,86.649422,86.649422,86.649422,86.649422,86.649422,86.649422,86.75405,86.75405,86.867397,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,86.972025,87.085372,87.085372,87.085372,87.085372,87.085372,87.085372,87.085372,87.085372,87.085372,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19,87.19
