"country","year","total_survey_children","total_male","total_female","age_range","median_age","age_iqr","vaccine","total_children_intro","prop_children_intro","total_w_data","prop_w_data","total_1ye_buff_intro","prop_1ye_buff_intro","total_2ye_buff_intro","prop_2ye_buff_intro","total_unvax1","prop_unvax1","total_vax1","prop_vax1","total_vax_date_data1","prop_vax_date1","total_unvax2","prop_unvax2","total_vax2","prop_vax2","total_vax_date_data2","prop_vax_date2"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","HepB-D2","9713","100","6090","62.7","3947","64.81","1803","29.61","246","6.23","3701","93.77","2953","79.79","108","5.99","1695","94.01","1249","73.69"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","HepB-D3","9713","100","6090","62.7","3947","64.81","1803","29.61","435","11.02","3512","88.98","2856","81.32","193","10.7","1610","89.3","1213","75.34"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","Hib-D1","9713","100","6090","62.7","3947","64.81","1803","29.61","145","3.67","3802","96.33","3015","79.3","70","3.88","1733","96.12","1259","72.65"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","Hib-D2","9713","100","6090","62.7","3947","64.81","1803","29.61","246","6.23","3701","93.77","2953","79.79","108","5.99","1695","94.01","1249","73.69"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","Hib-D3","9713","100","6090","62.7","3947","64.81","1803","29.61","435","11.02","3512","88.98","2856","81.32","193","10.7","1610","89.3","1213","75.34"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","IPV-D1","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","IPV-D2","9713","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","MCV-D1","9713","100","6087","62.67","3758","61.74","1627","26.73","458","12.19","3300","87.81","2493","75.55","159","9.77","1468","90.23","1023","69.69"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","MCV-D2","9713","100","6087","62.67","3573","58.7","1473","24.2","2729","76.38","844","23.62","521","61.73","1041","70.67","432","29.33","226","52.31"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","OPV-BD","9713","100","6090","62.7","6090","100","6090","100","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","OPV-D1","9713","100","6090","62.7","3948","64.83","1803","29.61","177","4.48","3771","95.52","2944","78.07","85","4.71","1718","95.29","1240","72.18"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","OPV-D2","9713","100","6090","62.7","3948","64.83","1803","29.61","324","8.21","3624","91.79","2885","79.61","144","7.99","1659","92.01","1228","74.02"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","OPV-D3","9713","100","6090","62.7","3948","64.83","1803","29.61","711","18.01","3237","81.99","2772","85.63","351","19.47","1452","80.53","1180","81.27"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","PCV-D1","9713","100","6083","62.63","3940","64.77","1799","29.57","319","8.1","3621","91.9","2843","78.51","204","11.34","1595","88.66","1134","71.1"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","PCV-D2","9713","100","6083","62.63","3940","64.77","1799","29.57","422","10.71","3518","89.29","2776","78.91","237","13.17","1562","86.83","1124","71.96"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","PCV-D3","9713","100","6083","62.63","3940","64.77","1799","29.57","613","15.56","3327","84.44","2655","79.8","322","17.9","1477","82.1","1079","73.05"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","RV-D1","9713","100","6070","62.49","3929","64.73","1793","29.54","371","9.44","3558","90.56","2790","78.41","235","13.11","1558","86.89","1109","71.18"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","RV-D2","9713","100","6069","62.48","3928","64.72","1792","29.53","509","12.96","3419","87.04","2690","78.68","290","16.18","1502","83.82","1080","71.9"
"Tanzania","2016","9713","4852","4861","(0, 61)","28","(14, 45)","RV-D3","9713","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","BCG","7927","100","4910","61.94","3164","64.44","1572","32.02","54","1.71","3110","98.29","2804","90.16","32","2.04","1540","97.96","1332","86.49"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","DTP-D1","7927","100","4902","61.84","3016","61.53","1431","29.19","71","2.35","2945","97.65","2671","90.7","39","2.73","1392","97.27","1216","87.36"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","DTP-D2","7927","100","4902","61.84","3016","61.53","1431","29.19","116","3.85","2900","96.15","2649","91.34","56","3.91","1375","96.09","1210","88"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","DTP-D3","7927","100","4902","61.84","3016","61.53","1431","29.19","210","6.96","2806","93.04","2606","92.87","114","7.97","1317","92.03","1187","90.13"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","HepB-BD","7927","100","4910","61.94","3164","64.44","1571","32","54","1.71","3110","98.29","2801","90.06","32","2.04","1539","97.96","1328","86.29"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","HepB-D1","7927","100","4902","61.84","3016","61.53","1431","29.19","71","2.35","2945","97.65","2671","90.7","39","2.73","1392","97.27","1216","87.36"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","HepB-D2","7927","100","4902","61.84","3016","61.53","1431","29.19","116","3.85","2900","96.15","2649","91.34","56","3.91","1375","96.09","1210","88"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","HepB-D3","7927","100","4902","61.84","3016","61.53","1431","29.19","210","6.96","2806","93.04","2606","92.87","114","7.97","1317","92.03","1187","90.13"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","Hib-D1","7927","100","4902","61.84","3016","61.53","1431","29.19","71","2.35","2945","97.65","2671","90.7","39","2.73","1392","97.27","1216","87.36"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","Hib-D2","7927","100","4902","61.84","3016","61.53","1431","29.19","116","3.85","2900","96.15","2649","91.34","56","3.91","1375","96.09","1210","88"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","Hib-D3","7927","100","4902","61.84","3016","61.53","1431","29.19","210","6.96","2806","93.04","2606","92.87","114","7.97","1317","92.03","1187","90.13"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","IPV-D1","7927","100","4908","61.91","3021","61.55","1435","29.24","742","24.56","2279","75.44","1932","84.77","628","43.76","807","56.24","567","70.26"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","IPV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","MCV-D1","7927","100","4886","61.64","2837","58.06","1292","26.44","195","6.87","2642","93.13","2390","90.46","87","6.73","1205","93.27","1050","87.14"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","MCV-D2","7927","100","4886","61.64","2698","55.22","1142","23.37","1185","43.92","1513","56.08","1337","88.37","307","26.88","835","73.12","712","85.27"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","OPV-BD","7927","100","4907","61.9","3163","64.46","1571","32.02","96","3.04","3067","96.96","2807","91.52","64","4.07","1507","95.93","1330","88.25"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","OPV-D1","7927","100","4907","61.9","3020","61.54","1434","29.22","96","3.18","2924","96.82","2665","91.14","52","3.63","1382","96.37","1210","87.55"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","OPV-D2","7927","100","4907","61.9","3020","61.54","1434","29.22","145","4.8","2875","95.2","2647","92.07","73","5.09","1361","94.91","1206","88.61"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","OPV-D3","7927","100","4907","61.9","3020","61.54","1434","29.22","284","9.4","2736","90.6","2601","95.07","158","11.02","1276","88.98","1184","92.79"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","PCV-D1","7927","100","4898","61.79","3013","61.51","1428","29.15","65","2.16","2948","97.84","2670","90.57","38","2.66","1390","97.34","1214","87.34"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","PCV-D2","7927","100","4898","61.79","3013","61.51","1428","29.15","122","4.05","2891","95.95","2649","91.63","61","4.27","1367","95.73","1210","88.51"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","PCV-D3","7927","100","4898","61.79","3013","61.51","1428","29.15","231","7.67","2782","92.33","2589","93.06","132","9.24","1296","90.76","1167","90.05"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","RV-D1","7927","100","4897","61.78","3012","61.51","1428","29.16","79","2.62","2933","97.38","2662","90.76","44","3.08","1384","96.92","1208","87.28"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","RV-D2","7927","100","4897","61.78","3012","61.51","1428","29.16","137","4.55","2875","95.45","2631","91.51","71","4.97","1357","95.03","1196","88.14"
"The Gambia","2020","7927","4122","3805","(0, 61)","28","(13, 45)","RV-D3","7927","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","BCG","6956","100","5380","77.34","3959","73.59","2516","46.77","1108","27.99","2851","72.01","1250","43.84","920","36.57","1596","63.43","535","33.52"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","DTP-D1","6956","100","4223","60.71","2690","63.7","1366","32.35","639","23.75","2051","76.25","1162","56.66","342","25.04","1024","74.96","527","51.46"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","DTP-D2","6956","100","4223","60.71","2690","63.7","1281","30.33","803","29.85","1887","70.15","1153","61.1","398","31.07","883","68.93","498","56.4"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","DTP-D3","6956","100","4223","60.71","2690","63.7","1281","30.33","1091","40.56","1599","59.44","1128","70.54","555","43.33","726","56.67","491","67.63"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","HepB-BD","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","HepB-D1","6956","100","4223","60.71","2690","63.7","1366","32.35","639","23.75","2051","76.25","1162","56.66","342","25.04","1024","74.96","527","51.46"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","HepB-D2","6956","100","4223","60.71","2690","63.7","1281","30.33","803","29.85","1887","70.15","1153","61.1","398","31.07","883","68.93","498","56.4"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","HepB-D3","6956","100","4223","60.71","2690","63.7","1281","30.33","1091","40.56","1599","59.44","1128","70.54","555","43.33","726","56.67","491","67.63"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","Hib-D1","6956","100","4223","60.71","2690","63.7","1366","32.35","639","23.75","2051","76.25","1162","56.66","342","25.04","1024","74.96","527","51.46"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","Hib-D2","6956","100","4223","60.71","2690","63.7","1281","30.33","803","29.85","1887","70.15","1153","61.1","398","31.07","883","68.93","498","56.4"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","Hib-D3","6956","100","4223","60.71","2690","63.7","1281","30.33","1091","40.56","1599","59.44","1128","70.54","555","43.33","726","56.67","491","67.63"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","IPV-D1","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","IPV-D2","6956","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","MCV-D1","6956","100","4226","60.75","2557","60.51","1158","27.4","758","29.64","1799","70.36","950","52.81","326","28.15","832","71.85","407","48.92"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","MCV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","OPV-BD","6956","100","4227","60.77","2807","66.41","1368","32.36","889","31.67","1918","68.33","1177","61.37","474","34.65","894","65.35","506","56.6"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","OPV-D1","6956","100","4227","60.77","2693","63.71","1368","32.36","787","29.22","1906","70.78","1156","60.65","423","30.92","945","69.08","527","55.77"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","OPV-D2","6956","100","4227","60.77","2693","63.71","1283","30.35","1016","37.73","1677","62.27","1150","68.57","508","39.59","775","60.41","499","64.39"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","OPV-D3","6956","100","4227","60.77","2693","63.71","1283","30.35","1316","48.87","1377","51.13","1120","81.34","663","51.68","620","48.32","487","78.55"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","PCV-D1","6956","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","PCV-D2","6956","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","PCV-D3","6956","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","RV-D1","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","RV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Timor-Leste","2016","6956","3609","3347","(0, 61)","29","(14, 45)","RV-D3","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","BCG","6535","100","6525","99.85","5183","79.43","3780","57.93","303","5.85","4880","94.15","2804","57.46","243","6.43","3537","93.57","1814","51.29"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","DTP-D1","6535","100","6521","99.79","5062","77.63","3756","57.6","374","7.39","4688","92.61","2706","57.72","297","7.91","3459","92.09","1800","52.04"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","DTP-D2","6535","100","6521","99.79","5062","77.63","3689","56.57","510","10.08","4552","89.92","2655","58.33","379","10.27","3310","89.73","1735","52.42"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","DTP-D3","6535","100","6521","99.79","5062","77.63","3689","56.57","851","16.81","4211","83.19","2555","60.67","638","17.29","3051","82.71","1672","54.8"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","HepB-BD","6535","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","HepB-D1","6535","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","HepB-D2","6535","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","HepB-D3","6535","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","Hib-D1","6535","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","Hib-D2","6535","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","Hib-D3","6535","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","IPV-D1","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","IPV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","MCV-D1","6535","100","6490","99.31","4908","75.62","3561","54.87","911","18.56","3997","81.44","2226","55.69","620","17.41","2941","82.59","1470","49.98"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","MCV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","OPV-BD","6535","100","6532","99.95","5188","79.42","3784","57.93","930","17.93","4258","82.07","2801","65.78","763","20.16","3021","79.84","1812","59.98"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","OPV-D1","6535","100","6530","99.92","5069","77.63","3762","57.61","307","6.06","4762","93.94","2708","56.87","239","6.35","3523","93.65","1801","51.12"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","OPV-D2","6535","100","6527","99.88","5067","77.63","3693","56.58","515","10.16","4552","89.84","2657","58.37","380","10.29","3313","89.71","1737","52.43"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","OPV-D3","6535","100","6527","99.88","5067","77.63","3693","56.58","1670","32.96","3397","67.04","2559","75.33","1334","36.12","2359","63.88","1675","71"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","PCV-D1","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","PCV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","PCV-D3","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","RV-D1","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","RV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Togo","2014","6535","3282","3253","(0, 60)","28","(14, 45)","RV-D3","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","BCG","2712","100","1518","55.97","976","64.3","487","32.08","38","3.89","938","96.11","555","59.17","11","2.26","476","97.74","243","51.05"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","DTP-D1","2712","100","1465","54.02","934","63.75","457","31.19","32","3.43","902","96.57","571","63.3","9","1.97","448","98.03","245","54.69"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","DTP-D2","2712","100","1370","50.52","850","62.04","405","29.56","70","8.24","780","91.76","561","71.92","24","5.93","381","94.07","242","63.52"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","DTP-D3","2712","100","1370","50.52","850","62.04","405","29.56","123","14.47","727","85.53","543","74.69","52","12.84","353","87.16","237","67.14"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","HepB-BD","2712","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","HepB-D1","2712","100","1521","56.08","1021","67.13","538","35.37","13","1.27","1008","98.73","603","59.82","5","0.93","533","99.07","279","52.35"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","HepB-D2","2712","100","1409","51.95","881","62.53","429","30.45","32","3.63","849","96.37","582","68.55","14","3.26","415","96.74","251","60.48"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","HepB-D3","2712","100","1409","51.95","1409","100","1409","100","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","Hib-D1","2712","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","Hib-D2","2712","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","Hib-D3","2712","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","IPV-D1","2712","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","IPV-D2","2712","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","MCV-D1","2712","100","1510","55.68","921","60.99","447","29.6","48","5.21","873","94.79","494","56.59","11","2.46","436","97.54","214","49.08"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","MCV-D2","2712","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","OPV-BD","2712","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","OPV-D1","2712","100","1493","55.05","956","64.03","471","31.55","16","1.67","940","98.33","406","43.19","4","0.85","467","99.15","172","36.83"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","OPV-D2","2712","100","1403","51.73","775","55.24","344","24.52","58","7.48","717","92.52","470","65.55","20","5.81","324","94.19","172","53.09"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","OPV-D3","2712","100","1370","50.52","1370","100","1370","100","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","PCV-D1","2712","100","1457","53.72","934","64.1","466","31.98","37","3.96","897","96.04","562","62.65","11","2.36","455","97.64","245","53.85"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","PCV-D2","2712","100","1326","48.89","811","61.16","383","28.88","69","8.51","742","91.49","561","75.61","27","7.05","356","92.95","246","69.1"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","PCV-D3","2712","100","1326","48.89","763","57.54","349","26.32","119","15.6","644","84.4","512","79.5","55","15.76","294","84.24","216","73.47"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","RV-D1","2712","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","RV-D2","2712","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Turkey","2019","2712","1369","1343","(0, 61)","31","(15, 47)","RV-D3","2712","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Uganda","2016","14710","7384","7326","(0, 61)","29","(14, 45)","BCG","14710","100","10145","68.97","7123","70.21","4216","41.56","152","2.13","6971","97.87","3674","52.7","93","2.21","4123","97.79","1698","41.18"
"Uganda","2016","14710","7384","7326","(0, 61)","29","(14, 45)","DTP-D1","14710","100","8899","60.5","5624","63.2","2986","33.55","307","5.46","5317","94.54","3517","66.15","183","6.13","2803","93.87","1710","61.01"
"Uganda","2016","14710","7384","7326","(0, 61)","29","(14, 45)","DTP-D2","14710","100","8899","60.5","5624","63.2","2732","30.7","623","11.08","5001","88.92","3412","68.23","332","12.15","2400","87.85","1521","63.38"
"Uganda","2016","14710","7384","7326","(0, 61)","29","(14, 45)","DTP-D3","14710","100","8899","60.5","5624","63.2","2732","30.7","1162","20.66","4462","79.34","3233","72.46","586","21.45","2146","78.55","1455","67.8"
"Uganda","2016","14710","7384","7326","(0, 61)","29","(14, 45)","HepB-BD","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Uganda","2016","14710","7384","7326","(0, 61)","29","(14, 45)","HepB-D1","14710","100","8899","60.5","5624","63.2","2986","33.55","307","5.46","5317","94.54","3517","66.15","183","6.13","2803","93.87","1710","61.01"
"Uganda","2016","14710","7384","7326","(0, 61)","29","(14, 45)","HepB-D2","14710","100","8899","60.5","5624","63.2","2732","30.7","623","11.08","5001","88.92","3412","68.23","332","12.15","2400","87.85","1521","63.38"
"Uganda","2016","14710","7384","7326","(0, 61)","29","(14, 45)","HepB-D3","14710","100","8899","60.5","5624","63.2","2732","30.7","1162","20.66","4462","79.34","3233","72.46","586","21.45","2146","78.55","1455","67.8"
"Uganda","2016","14710","7384","7326","(0, 61)","29","(14, 45)","Hib-D1","14710","100","8899","60.5","5624","63.2","2986","33.55","307","5.46","5317","94.54","3517","66.15","183","6.13","2803","93.87","1710","61.01"
"Uganda","2016","14710","7384","7326","(0, 61)","29","(14, 45)","Hib-D2","14710","100","8899","60.5","5624","63.2","2732","30.7","623","11.08","5001","88.92","3412","68.23","332","12.15","2400","87.85","1521","63.38"
"Uganda","2016","14710","7384","7326","(0, 61)","29","(14, 45)","Hib-D3","14710","100","8899","60.5","5624","63.2","2732","30.7","1162","20.66","4462","79.34","3233","72.46","586","21.45","2146","78.55","1455","67.8"
"Uganda","2016","14710","7384","7326","(0, 61)","29","(14, 45)","IPV-D1","0","0","8891","Inf","5611","63.11","2974","33.45","4320","76.99","1291","23.01","135","10.46","2219","74.61","755","25.39","52","6.89"
